id,type,x,y,z,slope,outgoing,drain,drainCoupledID,drainType,drainLength,drainWidth,n_Manning,yFull,area,width
217,STREET,823721.734,93510.495,32.9184,0.044273,216,1,497,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
218,STREET,824091.576,92558.069,32.0040,0.015715,237,1,469,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
219,STREET,824088.217,92559.191,32.0040,0.028636,6,1,469,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
220,STREET,823869.048,92635.533,30.1752,0.008857,221,1,572,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
221,STREET,823836.646,92647.121,29.8704,0.005788,223,1,459,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
222,STREET,823826.405,92651.581,29.8704,0.007346,223,1,459,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
223,STREET,823788.601,92668.686,29.5656,0.001365,6,1,459,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
224,STREET,823664.437,92738.531,30.7848,0.003600,81,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
225,STREET,823581.231,92790.735,30.1752,0.002533,223,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
226,STREET,823535.602,92819.793,30.7848,0.011269,225,1,595,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
227,STREET,823501.019,92842.128,31.0896,0.007404,226,1,595,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
228,STREET,823477.484,92862.061,31.6992,0.019765,227,1,595,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
229,STREET,823448.425,92886.797,31.6992,0.004598,162,1,595,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
230,STREET,823226.710,93072.186,31.3944,0.014288,166,1,594,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
231,STREET,824585.168,92474.999,33.8328,0.006821,3,1,577,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
232,STREET,824654.215,92635.493,32.9184,0.014043,4,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
233,STREET,823232.108,93387.978,32.0040,0.115690,56,1,364,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
234,STREET,823703.126,92487.296,32.3088,0.009385,235,1,458,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
235,STREET,823721.799,92513.867,32.0040,0.003389,79,1,458,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
236,STREET,823820.407,92654.192,29.8704,0.008720,223,1,459,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
237,STREET,824094.144,92655.010,30.4800,0.041584,171,1,573,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
238,STREET,823354.565,93081.902,32.0040,0.010821,244,1,426,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
239,STREET,823362.131,93076.905,32.0040,0.012474,244,1,426,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
240,STREET,823374.125,93072.041,32.0040,0.016178,244,1,426,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
241,STREET,823380.052,93070.550,32.0040,0.018846,244,1,426,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
242,STREET,823390.018,93070.846,32.0040,0.026592,244,1,426,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
243,STREET,823400.998,93074.283,32.0040,0.052574,244,1,426,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
244,STREET,823410.878,93080.353,31.3944,0.004599,166,1,426,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
245,STREET,823637.315,93283.699,30.4800,0.006323,246,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
246,STREET,823709.585,93347.499,29.8704,0.008345,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
247,STREET,823714.599,93353.758,29.8704,0.008640,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
248,STREET,823718.133,93358.195,29.8704,0.008856,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
249,STREET,823721.085,93367.836,29.8704,0.009089,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
250,STREET,823721.756,93373.966,29.8704,0.009161,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
251,STREET,823721.078,93388.164,29.8704,0.009162,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
252,STREET,823719.061,93395.769,29.8704,0.009045,214,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
253,STREET,823715.351,93402.990,31.6992,0.225264,252,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
254,STREET,823493.329,92490.220,32.9184,0.016454,262,1,470,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
255,STREET,823586.548,92626.165,32.0040,0.008441,262,1,417,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
256,STREET,824462.531,92721.091,29.8704,0.003416,93,1,490,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
257,STREET,823222.919,92742.944,32.9184,0.016867,161,1,589,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
258,STREET,823221.103,92744.228,32.9184,0.017066,161,1,589,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
259,STREET,824374.414,92916.060,28.3464,0.017389,27,1,419,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
260,STREET,824371.027,92919.659,28.3464,0.019157,27,1,419,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
261,STREET,824036.717,92482.645,32.0040,0.023880,6,1,468,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
262,STREET,823545.406,92566.812,31.3944,0.002918,224,1,417,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
263,STREET,823345.431,92697.783,32.9184,0.010327,164,1,418,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
264,STREET,824562.798,93032.230,29.2608,0.007490,155,1,472,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
265,STREET,824638.269,93137.124,28.6512,0.006335,358,1,437,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
266,STREET,824642.370,93142.700,28.6512,0.006339,358,1,437,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
267,STREET,824007.815,93418.137,28.6512,0.003227,131,1,496,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
268,STREET,824760.586,93105.395,31.0896,0.053837,128,1,439,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
269,STREET,824496.931,92944.744,29.8704,0.029150,155,1,436,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
270,STREET,824583.100,92881.933,29.8704,0.004426,22,1,576,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
271,STREET,823766.162,93477.943,30.4800,0.006436,252,1,507,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
272,STREET,823721.741,93510.494,32.9184,0.044278,216,1,497,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
273,STREET,824774.250,92787.020,32.3088,0.017239,147,1,453,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
274,STREET,824744.375,92903.333,30.7848,0.007045,124,1,391,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
275,STREET,824758.068,92942.415,30.7848,0.008636,124,1,390,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
276,STREET,824766.056,92971.227,31.0896,0.010194,275,1,390,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
277,STREET,824766.305,92972.141,31.0896,0.009881,275,1,390,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
278,STREET,824140.228,93451.741,28.6512,0.002319,323,1,368,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
279,STREET,824133.199,93461.640,28.6512,0.002262,323,1,368,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
280,STREET,824116.101,93503.629,28.6512,0.002088,323,1,522,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
281,STREET,824173.456,93417.478,28.6512,0.011611,320,1,366,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
282,STREET,824446.162,93322.422,26.8224,0.015909,283,1,452,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
283,STREET,824455.799,93338.981,26.5176,0.022315,284,1,452,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
284,STREET,824465.588,93348.506,26.2128,0.000000,101,1,452,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
285,STREET,824479.347,93359.883,26.2128,0.000000,101,1,452,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
286,STREET,824498.661,93380.785,26.2128,0.000000,101,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
287,STREET,824515.330,93398.777,26.2128,0.000000,101,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
288,STREET,824522.960,93411.561,26.2128,0.000000,101,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
289,STREET,824525.120,93415.181,26.2128,0.000000,101,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
290,STREET,824545.757,93461.483,26.5176,0.006013,289,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
291,STREET,824556.870,93482.914,26.5176,0.004075,289,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
292,STREET,824562.389,93495.860,26.5176,0.003430,289,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
293,STREET,823341.086,93517.121,31.0896,0.006689,295,1,516,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
294,STREET,823324.948,93508.026,31.0896,0.011117,295,1,516,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
295,STREET,823305.313,93488.892,30.7848,0.004416,300,1,516,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
296,STREET,823294.445,93475.906,31.6992,0.054000,295,1,516,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
297,STREET,823283.311,93474.798,31.6992,0.045937,298,1,516,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
298,STREET,823266.540,93485.520,30.7848,0.007486,300,1,516,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
299,STREET,823255.622,93500.080,30.7848,0.013526,300,1,516,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
300,STREET,823243.118,93518.826,30.4800,0.001268,150,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
301,STREET,824430.664,93330.620,26.8224,0.025782,310,1,452,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
302,STREET,824422.832,93339.933,26.5176,0.006990,284,1,452,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
303,STREET,824415.767,93355.491,26.5176,0.006059,284,1,452,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
304,STREET,824409.100,93375.811,26.5176,0.004858,284,1,486,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
305,STREET,824404.020,93392.479,26.5176,0.004029,284,1,486,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
306,STREET,824399.403,93405.391,26.5176,0.003493,284,1,486,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
307,STREET,824393.265,93417.880,26.5176,0.003041,284,1,486,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
308,STREET,824383.951,93429.521,27.4320,0.081121,347,1,425,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
309,STREET,824372.098,93444.549,27.4320,0.047926,347,1,425,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
310,STREET,824437.291,93340.409,26.5176,0.010356,284,1,452,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
311,STREET,824429.460,93353.321,26.5176,0.008363,284,1,452,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
312,STREET,824423.956,93367.291,26.5176,0.006673,284,1,452,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
313,STREET,824418.665,93384.648,26.5176,0.005146,284,1,486,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
314,STREET,824413.373,93400.734,26.5176,0.004127,284,1,486,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
315,STREET,824409.920,93429.045,26.5176,0.003113,284,1,486,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
316,STREET,824409.708,93458.043,26.5176,0.002587,286,1,425,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
317,STREET,824411.884,93498.480,26.5176,0.002168,289,1,425,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
318,STREET,824741.791,93403.517,29.2608,0.016833,334,1,619,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
319,STREET,824748.008,93398.465,32.0040,0.342459,318,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
320,STREET,824250.533,93346.167,27.4320,0.005725,307,1,424,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
321,STREET,824363.199,93453.057,27.4320,0.029875,347,1,425,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
322,STREET,824717.380,93493.162,28.0416,0.009831,292,1,622,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
323,STREET,824262.054,93501.089,28.3464,0.012781,332,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
324,STREET,824023.118,93439.588,28.6512,0.002523,131,1,496,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
325,STREET,824027.292,93448.265,28.6512,0.002340,131,1,496,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
326,STREET,824028.735,93457.084,28.6512,0.002204,131,1,496,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
327,STREET,824027.957,93463.170,28.6512,0.002132,131,1,496,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
328,STREET,824012.637,93505.430,31.0896,0.054246,327,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
329,STREET,824367.564,93457.516,27.4320,0.031073,347,1,425,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
330,STREET,824356.646,93470.373,27.4320,0.019825,347,1,425,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
331,STREET,824334.210,93498.948,27.4320,0.011772,317,1,425,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
332,STREET,824333.587,93499.843,27.4320,0.011677,317,1,425,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
333,STREET,824622.398,93362.607,28.0416,0.016539,289,1,626,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
334,STREET,824682.693,93445.386,28.0416,0.011681,292,1,619,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
335,STREET,824357.837,93133.056,27.1272,0.007598,336,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
336,STREET,824376.093,93168.774,26.8224,0.006360,337,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
337,STREET,824397.524,93211.637,26.5176,0.001994,284,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
338,STREET,824411.680,93242.196,26.8224,0.009050,337,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
339,STREET,824433.693,93296.806,26.8224,0.006967,310,1,452,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
340,STREET,823967.875,93445.385,28.6512,0.003104,132,1,496,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
341,STREET,823907.417,93488.907,28.9560,0.004092,340,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
342,STREET,823882.245,93507.700,30.7848,0.058217,341,0,-1,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
343,STREET,823789.431,93509.316,32.3088,0.046820,133,1,611,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
344,STREET,824409.920,93409.360,26.5176,0.003696,284,1,486,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
345,STREET,824405.965,93417.245,26.5176,0.003350,284,1,486,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
346,STREET,824400.038,93426.981,26.5176,0.002981,284,1,486,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
347,STREET,824390.301,93438.834,26.5176,0.002592,284,1,425,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
348,STREET,824378.660,93452.381,27.4320,0.051193,347,1,425,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
349,STREET,824163.816,93263.824,27.7368,0.019287,140,1,509,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
350,STREET,824536.120,93265.060,26.8224,0.002792,283,1,438,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
351,STREET,824478.883,93300.892,26.8224,0.006844,283,1,452,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
352,STREET,824380.404,93029.686,27.7368,0.018233,99,1,574,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
353,STREET,824398.214,93016.702,27.7368,0.013713,99,1,574,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
354,STREET,824496.928,92944.747,29.8704,0.029152,155,1,436,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
355,STREET,823291.732,92808.082,33.2232,0.037769,164,1,586,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
356,STREET,824380.404,93029.691,27.7368,0.018233,99,1,574,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
357,STREET,824515.690,93213.778,27.7368,0.005600,116,1,438,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
358,STREET,824525.026,93226.609,27.7368,0.007904,116,1,438,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
359,STREET,824534.529,93239.556,27.7368,0.013546,116,1,438,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
360,STREET,824301.990,92478.947,34.4424,0.004436,73,1,505,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
361,STREET,824294.089,92482.902,34.4424,0.003971,73,1,505,P-50x100,0.818,0.415,0.013,0.3197,0.0000,0.00
364,SEWER,823239.810,93395.871,27.7368,0.003771,447,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
365,SEWER,823249.944,93404.836,27.7368,0.003805,447,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
366,SEWER,824173.278,93418.373,25.6032,0.011611,424,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
368,SEWER,824133.021,93462.535,25.6032,0.007406,424,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
382,SEWER,823245.986,93164.779,29.2608,0.009505,594,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
390,SEWER,824762.741,92959.285,28.6512,0.009466,498,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
391,SEWER,824733.643,92875.416,28.3464,0.010099,576,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
392,SEWER,824705.941,92793.629,28.3464,0.002883,513,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
400,SEWER,823997.580,92591.605,26.2128,0.003095,447,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
417,SEWER,823545.229,92567.707,28.3464,0.003935,504,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
418,SEWER,823370.308,92684.481,29.8704,0.008091,588,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
419,SEWER,824375.148,92913.114,25.2984,0.016429,420,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
420,SEWER,824331.901,92948.148,24.3840,0.002038,447,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
424,SEWER,824250.356,93347.062,24.3840,0.007022,447,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
425,SEWER,824367.386,93458.411,24.3840,0.014428,447,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
426,SEWER,823350.590,93087.238,28.9560,0.003433,591,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
427,SEWER,823504.432,93277.872,28.9560,0.014350,570,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
428,SEWER,823607.044,93488.204,29.2608,0.011486,611,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
436,SEWER,824496.751,92945.639,26.8224,0.028803,451,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
437,SEWER,824640.142,93140.807,25.6032,0.008125,438,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
438,SEWER,824547.412,93258.775,24.3840,0.005901,452,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
439,SEWER,824716.242,93150.415,27.1272,0.019869,437,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
440,SEWER,824030.979,93285.157,24.3840,0.008695,509,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
441,SEWER,823950.922,93343.514,25.2984,0.009230,440,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
447,OUTFALLSEWER,824371.375,93395.161,23.4696,0.000000,-1,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
451,SEWER,824453.994,92976.806,25.2984,0.006678,574,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
452,SEWER,824422.146,93349.987,23.4696,0.000000,447,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
453,SEWER,824799.636,92724.609,29.2608,0.007858,392,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
456,SEWER,824377.393,92749.222,26.5176,0.005453,457,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
457,SEWER,824324.821,92768.204,26.2128,0.020418,501,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
458,SEWER,823687.884,92466.752,29.2608,0.006291,527,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
459,SEWER,823820.230,92655.087,26.8224,0.003236,400,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
468,SEWER,824016.274,92453.419,28.9560,0.019672,400,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
469,SEWER,824088.040,92560.086,28.9560,0.028636,400,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
470,SEWER,823496.295,92495.827,29.8704,0.017526,417,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
471,SEWER,824534.076,92918.431,26.8224,0.015378,451,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
472,SEWER,824633.244,93052.712,26.8224,0.013797,437,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
473,SEWER,824542.838,92549.283,30.7848,0.016444,503,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
474,SEWER,824423.739,92621.747,28.6512,0.019321,490,0,-1,Circular,0.500,0.500,0.010,0.5000,0.0000,0.00
